168	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.37	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.80472176682717e-05 0.1
163	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.37	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.1253355826007646e-05 1
167	1	r805u04n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.37	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.4251026703029963e-05 10
208	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0003888155180308085 1
215	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.31	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0006235507341273912 10
 1
206	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.32	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00030702906297578496 10
25e-05 10
207	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.32	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0003888155180308085 0.1
211	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.32	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0004923882631706737 1
0160722749125e-05 1
75	1	r919u09n04.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.55	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 4.641588833612773e-05 1
213	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.32	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0006235507341273912 0.1
212	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:00	7.32	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0004923882631706737 10
210	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.33	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0004923882631706737 0.1
209	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.33	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0003888155180308085 10
218	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.50	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0007896522868499724 10
219	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.50	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.001 0.1
221	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.51	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.001 10
217	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.50	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0007896522868499724 1
216	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.51	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.0007896522868499724 0.1
220	1	r805u14n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.50	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.001 1
84	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.74	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00011937766417144358 10
82	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.76	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 9.426684551178853e-05 10
80	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.75	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.443803013251696e-05 10
81	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.75	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 9.426684551178853e-05 1
79	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.75	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 7.443803013251696e-05 1
85	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.75	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00015117750706156614 1
83	1	r919u32n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.76	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.00011937766417144358 1
201	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.57	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00024244620170823283 0.1
202	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.58	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00024244620170823283 1
194	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00011937766417144358 10
198	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00019144819761699575 0.1
192	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00011937766417144358 0.1
191	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 9.426684551178853e-05 10
195	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00015117750706156614 0.1
199	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00019144819761699575 1
200	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00019144819761699575 10
196	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00015117750706156614 1
197	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00015117750706156614 10
193	1	r805u11n02.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.59	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 0.00011937766417144358 1
110	1	r909u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.89	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.603718743751331e-07 10
109	1	r909u07n03.grace.ycrc.yale.edu	2025-01-23 10:40:53	2025-01-23 10:41:01	7.89	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1.603718743751331e-07 1
