156	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.14	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 7.017038286703822e-06 0.1
155	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.08	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.5410203300094925e-06 10
154	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.11	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.5410203300094925e-06 1
151	1	r805u14n01.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.09	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 4.37547937507418e-06 1
121	1	r805u06n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.99	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 4.124626382901348e-07 1
123	1	r805u06n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	1.99	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 5.223345074266844e-07 0.1
34	1	r909u04n04.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.03	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 0.0006235507341273912 10
104	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.12	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 10000.0 1e-07 10
95	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.13	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0004923882631706737 1

10	1	r914u05n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.39	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 5455.594781168515 2.1544346900318822e-06 10
96	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.22	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0004923882631706737 10
102	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.001 10
97	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.18	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0006235507341273912 1
101	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.15	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.001 1
100	1	r805u02n03.grace.ycrc.yale.edu	2025-01-23 10:43:54	2025-01-23 10:43:56	2.19	module load miniconda; conda activate microsphere; python ../project_dm_smooth.py 7386.1998220793585 0.0007896522868499724 10
